year,state,county_name,county_fips,prev_party,Population
2024,OHIO,GALLIA,39053,REPUBLICAN,28886.0
2024,OHIO,GEAUGA,39055,REPUBLICAN,95362.0
2024,OHIO,GREENE,39057,REPUBLICAN,172347.0
2024,OHIO,GUERNSEY,39059,REPUBLICAN,38219.0
2024,OHIO,HAMILTON,39061,DEMOCRAT,837359.0
2024,OHIO,HANCOCK,39063,REPUBLICAN,75016.0
2024,OHIO,HARDIN,39065,REPUBLICAN,30402.0
2024,OHIO,HARRISON,39067,REPUBLICAN,14042.0
2024,OHIO,HENRY,39069,REPUBLICAN,27536.0
2024,OHIO,HIGHLAND,39071,REPUBLICAN,43785.0
2024,OHIO,HOCKING,39073,REPUBLICAN,27429.0
2024,OHIO,HOLMES,39075,REPUBLICAN,44668.0
2024,OHIO,HURON,39077,REPUBLICAN,58168.0
2024,OHIO,JACKSON,39079,REPUBLICAN,32723.0
2024,OHIO,JEFFERSON,39081,REPUBLICAN,63900.0
2024,OHIO,KNOX,39083,REPUBLICAN,63848.0
2024,OHIO,LAKE,39085,REPUBLICAN,232360.0
2024,OHIO,LAWRENCE,39087,REPUBLICAN,55829.0
2024,OHIO,LICKING,39089,REPUBLICAN,184898.0
2024,OHIO,LOGAN,39091,REPUBLICAN,46085.0
2024,OHIO,LORAIN,39093,REPUBLICAN,322030.0
2024,OHIO,LUCAS,39095,DEMOCRAT,426291.0
2024,OHIO,MADISON,39097,REPUBLICAN,45531.0
2024,OHIO,MAHONING,39099,REPUBLICAN,225786.0
2024,OHIO,MARION,39101,REPUBLICAN,64976.0
2024,OHIO,MEDINA,39103,REPUBLICAN,184625.0
2024,OHIO,MEIGS,39105,REPUBLICAN,21491.0
2024,OHIO,MERCER,39107,REPUBLICAN,42648.0
2024,OHIO,MIAMI,39109,REPUBLICAN,111950.0
2024,OHIO,MONROE,39111,REPUBLICAN,13051.0
2024,OHIO,MONTGOMERY,39113,DEMOCRAT,537443.0
2024,OHIO,MORGAN,39115,REPUBLICAN,13532.0
2024,OHIO,MORROW,39117,REPUBLICAN,35927.0
2024,OHIO,MUSKINGUM,39119,REPUBLICAN,86582.0
2024,OHIO,NOBLE,39121,REPUBLICAN,14269.0
2024,OHIO,OTTAWA,39123,REPUBLICAN,39692.0
2024,OHIO,PAULDING,39125,REPUBLICAN,18755.0
2024,OHIO,PERRY,39127,REPUBLICAN,35682.0
2024,OHIO,PICKAWAY,39129,REPUBLICAN,62158.0
2024,OHIO,PIKE,39131,REPUBLICAN,27065.0
2024,OHIO,PORTAGE,39133,REPUBLICAN,163839.0
2024,OHIO,PREBLE,39135,REPUBLICAN,40801.0
2024,OHIO,PUTNAM,39137,REPUBLICAN,34206.0
2024,OHIO,RICHLAND,39139,REPUBLICAN,124853.0
2024,OHIO,ROSS,39141,REPUBLICAN,76046.0
2024,OHIO,SANDUSKY,39143,REPUBLICAN,58866.0
2024,OHIO,SCIOTO,39145,REPUBLICAN,71798.0
2024,OHIO,SENECA,39147,REPUBLICAN,54730.0
2024,OHIO,SHELBY,39149,REPUBLICAN,47952.0
2024,OHIO,STARK,39151,REPUBLICAN,374091.0
2024,OHIO,SUMMIT,39153,DEMOCRAT,538370.0
2024,OHIO,TRUMBULL,39155,REPUBLICAN,200300.0
2024,OHIO,TUSCARAWAS,39157,REPUBLICAN,92048.0
2024,OHIO,UNION,39159,REPUBLICAN,71721.0
2024,OHIO,VAN WERT,39161,REPUBLICAN,28887.0
2024,OHIO,VINTON,39163,REPUBLICAN,12545.0
2024,OHIO,WARREN,39165,REPUBLICAN,256059.0
2024,OHIO,WASHINGTON,39167,REPUBLICAN,58332.0
2024,OHIO,WAYNE,39169,REPUBLICAN,116632.0
2024,OHIO,WILLIAMS,39171,REPUBLICAN,36554.0
2024,OHIO,WOOD,39173,REPUBLICAN,133077.0
2024,OHIO,WYANDOT,39175,REPUBLICAN,21394.0
2024,OKLAHOMA,ADAIR,40001,REPUBLICAN,19821.0
2024,OKLAHOMA,ALFALFA,40003,REPUBLICAN,5712.0
2024,OKLAHOMA,ATOKA,40005,REPUBLICAN,14600.0
2024,OKLAHOMA,BEAVER,40007,REPUBLICAN,5025.0
2024,OKLAHOMA,BECKHAM,40009,REPUBLICAN,22248.0
2024,OKLAHOMA,BLAINE,40011,REPUBLICAN,8573.0
2024,OKLAHOMA,BRYAN,40013,REPUBLICAN,50305.0
2024,OKLAHOMA,CADDO,40015,REPUBLICAN,26337.0
2024,OKLAHOMA,CANADIAN,40017,REPUBLICAN,181760.0
2024,OKLAHOMA,CARTER,40019,REPUBLICAN,49135.0
2024,OKLAHOMA,CHEROKEE,40021,REPUBLICAN,48729.0
2024,OKLAHOMA,CHOCTAW,40023,REPUBLICAN,14174.0
2024,OKLAHOMA,CIMARRON,40025,REPUBLICAN,2133.0
2024,OKLAHOMA,CLEVELAND,40027,REPUBLICAN,303952.0
2024,OKLAHOMA,COAL,40029,REPUBLICAN,5414.0
2024,OKLAHOMA,COMANCHE,40031,REPUBLICAN,121396.0
2024,OKLAHOMA,COTTON,40033,REPUBLICAN,5503.0
2024,OKLAHOMA,CRAIG,40035,REPUBLICAN,14506.0
2024,OKLAHOMA,CREEK,40037,REPUBLICAN,73971.0
2024,OKLAHOMA,CUSTER,40039,REPUBLICAN,28266.0
2024,OKLAHOMA,DELAWARE,40041,REPUBLICAN,41771.0
2024,OKLAHOMA,DEWEY,40043,REPUBLICAN,4268.0
2024,OKLAHOMA,ELLIS,40045,REPUBLICAN,3601.0
2024,OKLAHOMA,GARFIELD,40047,REPUBLICAN,62007.0
2024,OKLAHOMA,GARVIN,40049,REPUBLICAN,26149.0
2024,OKLAHOMA,GRADY,40051,REPUBLICAN,58353.0
2024,OKLAHOMA,GRANT,40053,REPUBLICAN,4123.0
2024,OKLAHOMA,GREER,40055,REPUBLICAN,5433.0
2024,OKLAHOMA,HARMON,40057,REPUBLICAN,2315.0
2024,OKLAHOMA,HARPER,40059,REPUBLICAN,3209.0
2024,OKLAHOMA,HASKELL,40061,REPUBLICAN,11811.0
2024,OKLAHOMA,HUGHES,40063,REPUBLICAN,13371.0
2024,OKLAHOMA,JACKSON,40065,REPUBLICAN,24541.0
2024,OKLAHOMA,JEFFERSON,40067,REPUBLICAN,5374.0
2024,OKLAHOMA,JOHNSTON,40069,REPUBLICAN,10293.0
2024,OKLAHOMA,KAY,40071,REPUBLICAN,43437.0
2024,OKLAHOMA,KINGFISHER,40073,REPUBLICAN,15820.0
2024,OKLAHOMA,KIOWA,40075,REPUBLICAN,8257.0
2024,OKLAHOMA,LATIMER,40077,REPUBLICAN,9509.0
2024,OKLAHOMA,LE FLORE,40079,REPUBLICAN,49854.0
2024,OKLAHOMA,LINCOLN,40081,REPUBLICAN,34972.0
2024,OKLAHOMA,LOGAN,40083,REPUBLICAN,53860.0
2024,OKLAHOMA,LOVE,40085,REPUBLICAN,10423.0
2024,OKLAHOMA,MCCLAIN,40087,REPUBLICAN,48434.0
2024,OKLAHOMA,MCCURTAIN,40089,REPUBLICAN,30805.0
2024,OKLAHOMA,MCINTOSH,40091,REPUBLICAN,19710.0
2024,OKLAHOMA,MAJOR,40093,REPUBLICAN,7569.0
2024,OKLAHOMA,MARSHALL,40095,REPUBLICAN,16147.0
2024,OKLAHOMA,MAYES,40097,REPUBLICAN,40144.0
2024,OKLAHOMA,MURRAY,40099,REPUBLICAN,13754.0
2024,OKLAHOMA,MUSKOGEE,40101,REPUBLICAN,66752.0
2024,OKLAHOMA,NOBLE,40103,REPUBLICAN,10896.0
2024,OKLAHOMA,NOWATA,40105,REPUBLICAN,9561.0
2024,OKLAHOMA,OKFUSKEE,40107,REPUBLICAN,11364.0
2024,OKLAHOMA,OKLAHOMA,40109,REPUBLICAN,816490.0
2024,OKLAHOMA,OKMULGEE,40111,REPUBLICAN,37084.0
2024,OKLAHOMA,OSAGE,40113,REPUBLICAN,46495.0
2024,OKLAHOMA,OTTAWA,40115,REPUBLICAN,30404.0
2024,OKLAHOMA,PAWNEE,40117,REPUBLICAN,16111.0
2024,OKLAHOMA,PAYNE,40119,REPUBLICAN,84199.0
2024,OKLAHOMA,PITTSBURG,40121,REPUBLICAN,43395.0
2024,OKLAHOMA,PONTOTOC,40123,REPUBLICAN,38310.0
2024,OKLAHOMA,POTTAWATOMIE,40125,REPUBLICAN,74446.0
2024,OKLAHOMA,PUSHMATAHA,40127,REPUBLICAN,10800.0
2024,OKLAHOMA,ROGER MILLS,40129,REPUBLICAN,3304.0
2024,OKLAHOMA,ROGERS,40131,REPUBLICAN,101371.0
2024,OKLAHOMA,SEMINOLE,40133,REPUBLICAN,23351.0
2024,OKLAHOMA,SEQUOYAH,40135,REPUBLICAN,40555.0
2024,OKLAHOMA,STEPHENS,40137,REPUBLICAN,44075.0
2024,OKLAHOMA,TEXAS,40139,REPUBLICAN,20577.0
2024,OKLAHOMA,TILLMAN,40141,REPUBLICAN,6736.0
2024,OKLAHOMA,TULSA,40143,REPUBLICAN,693514.0
2024,OKLAHOMA,WAGONER,40145,REPUBLICAN,91257.0
2024,OKLAHOMA,WASHINGTON,40147,REPUBLICAN,54060.0
2024,OKLAHOMA,WASHITA,40149,REPUBLICAN,10839.0
2024,OKLAHOMA,WOODS,40151,REPUBLICAN,8582.0
2024,OKLAHOMA,WOODWARD,40153,REPUBLICAN,19991.0
2024,OREGON,BAKER,41001,REPUBLICAN,16750.0
2024,OREGON,BENTON,41003,DEMOCRAT,98899.0
2024,OREGON,CLACKAMAS,41005,DEMOCRAT,425857.0
2024,OREGON,CLATSOP,41007,DEMOCRAT,41043.0
2024,OREGON,COLUMBIA,41009,REPUBLICAN,54063.0
2024,OREGON,COOS,41011,REPUBLICAN,64326.0
2024,OREGON,CROOK,41013,REPUBLICAN,27336.0
2024,OREGON,CURRY,41015,REPUBLICAN,22774.0
2024,OREGON,DESCHUTES,41017,DEMOCRAT,211535.0
2024,OREGON,DOUGLAS,41019,REPUBLICAN,112255.0
2024,OREGON,GILLIAM,41021,REPUBLICAN,1971.0
2024,OREGON,GRANT,41023,REPUBLICAN,7093.0
2024,OREGON,HARNEY,41025,REPUBLICAN,7402.0
2024,OREGON,HOOD RIVER,41027,DEMOCRAT,23764.0
2024,OREGON,JACKSON,41029,REPUBLICAN,221331.0
2024,OREGON,JEFFERSON,41031,REPUBLICAN,25536.0
2024,OREGON,JOSEPHINE,41033,REPUBLICAN,88276.0
2024,OREGON,KLAMATH,41035,REPUBLICAN,70438.0
2024,OREGON,LAKE,41037,REPUBLICAN,8194.0
2024,OREGON,LANE,41039,DEMOCRAT,382396.0
2024,OREGON,LINCOLN,41041,DEMOCRAT,51212.0
2024,OREGON,LINN,41043,REPUBLICAN,132474.0
2024,OREGON,MALHEUR,41045,REPUBLICAN,32315.0
2024,OREGON,MARION,41047,DEMOCRAT,352867.0
2024,OREGON,MORROW,41049,REPUBLICAN,12360.0
2024,OREGON,MULTNOMAH,41051,DEMOCRAT,795897.0
2024,OREGON,POLK,41053,REPUBLICAN,90549.0
2024,OREGON,SHERMAN,41055,REPUBLICAN,2002.0
2024,OREGON,TILLAMOOK,41057,REPUBLICAN,27264.0
2024,OREGON,UMATILLA,41059,REPUBLICAN,80491.0
2024,OREGON,UNION,41061,REPUBLICAN,26058.0
2024,OREGON,WALLOWA,41063,REPUBLICAN,7522.0
2024,OREGON,WASCO,41065,REPUBLICAN,26507.0
2024,OREGON,WASHINGTON,41067,DEMOCRAT,611272.0
2024,OREGON,WHEELER,41069,REPUBLICAN,1456.0
2024,OREGON,YAMHILL,41071,REPUBLICAN,110886.0
2024,PENNSYLVANIA,ADAMS,42001,REPUBLICAN,107914.0
2024,PENNSYLVANIA,ALLEGHENY,42003,DEMOCRAT,1231814.0
2024,PENNSYLVANIA,ARMSTRONG,42005,REPUBLICAN,63679.0
2024,PENNSYLVANIA,BEAVER,42007,REPUBLICAN,165540.0
2024,PENNSYLVANIA,BEDFORD,42009,REPUBLICAN,47643.0
2024,PENNSYLVANIA,BERKS,42011,REPUBLICAN,439117.0
2024,PENNSYLVANIA,BLAIR,42013,REPUBLICAN,120269.0
2024,PENNSYLVANIA,BRADFORD,42015,REPUBLICAN,59699.0
2024,PENNSYLVANIA,BUCKS,42017,DEMOCRAT,650131.0
2024,PENNSYLVANIA,BUTLER,42019,REPUBLICAN,199341.0
2024,PENNSYLVANIA,CAMBRIA,42021,REPUBLICAN,130108.0
2024,PENNSYLVANIA,CAMERON,42023,REPUBLICAN,4348.0
2024,PENNSYLVANIA,CARBON,42025,REPUBLICAN,65743.0
2024,PENNSYLVANIA,CENTRE,42027,DEMOCRAT,159805.0
2024,PENNSYLVANIA,CHESTER,42029,DEMOCRAT,560745.0
2024,PENNSYLVANIA,CLARION,42031,REPUBLICAN,36855.0
2024,PENNSYLVANIA,CLEARFIELD,42033,REPUBLICAN,78132.0
2024,PENNSYLVANIA,CLINTON,42035,REPUBLICAN,37865.0
2024,PENNSYLVANIA,COLUMBIA,42037,REPUBLICAN,66012.0
2024,PENNSYLVANIA,CRAWFORD,42039,REPUBLICAN,82089.0
2024,PENNSYLVANIA,CUMBERLAND,42041,REPUBLICAN,275516.0
2024,PENNSYLVANIA,DAUPHIN,42043,DEMOCRAT,293029.0
2024,PENNSYLVANIA,DELAWARE,42045,DEMOCRAT,584882.0
2024,PENNSYLVANIA,ELK,42047,REPUBLICAN,30124.0
2024,PENNSYLVANIA,ERIE,42049,DEMOCRAT,267750.0
2024,PENNSYLVANIA,FAYETTE,42051,REPUBLICAN,123941.0
2024,PENNSYLVANIA,FOREST,42053,REPUBLICAN,6601.0
2024,PENNSYLVANIA,FRANKLIN,42055,REPUBLICAN,159285.0
2024,PENNSYLVANIA,FULTON,42057,REPUBLICAN,14452.0
2024,PENNSYLVANIA,GREENE,42059,REPUBLICAN,33960.0
2024,PENNSYLVANIA,HUNTINGDON,42061,REPUBLICAN,43359.0
2024,PENNSYLVANIA,INDIANA,42063,REPUBLICAN,82953.0
2024,PENNSYLVANIA,JEFFERSON,42065,REPUBLICAN,43367.0
2024,PENNSYLVANIA,JUNIATA,42067,REPUBLICAN,23395.0
2024,PENNSYLVANIA,LACKAWANNA,42069,DEMOCRAT,216859.0
2024,PENNSYLVANIA,LANCASTER,42071,REPUBLICAN,563293.0
2024,PENNSYLVANIA,LAWRENCE,42073,REPUBLICAN,84233.0
2024,PENNSYLVANIA,LEBANON,42075,REPUBLICAN,145319.0
2024,PENNSYLVANIA,LEHIGH,42077,DEMOCRAT,385655.0
2024,PENNSYLVANIA,LUZERNE,42079,REPUBLICAN,331379.0
2024,PENNSYLVANIA,LYCOMING,42081,REPUBLICAN,113236.0
2024,PENNSYLVANIA,MCKEAN,42083,REPUBLICAN,39478.0
2024,PENNSYLVANIA,MERCER,42085,REPUBLICAN,108140.0
2024,PENNSYLVANIA,MIFFLIN,42087,REPUBLICAN,45935.0
2024,PENNSYLVANIA,MONROE,42089,DEMOCRAT,166523.0
2024,PENNSYLVANIA,MONTGOMERY,42091,DEMOCRAT,879190.0
2024,PENNSYLVANIA,MONTOUR,42093,REPUBLICAN,18115.0
2024,PENNSYLVANIA,NORTHAMPTON,42095,DEMOCRAT,322989.0
2024,PENNSYLVANIA,NORTHUMBERLAND,42097,REPUBLICAN,90027.0
2024,PENNSYLVANIA,PERRY,42099,REPUBLICAN,46816.0
2024,PENNSYLVANIA,PHILADELPHIA,42101,DEMOCRAT,1573916.0
2024,PENNSYLVANIA,PIKE,42103,REPUBLICAN,62376.0
2024,PENNSYLVANIA,POTTER,42105,REPUBLICAN,15993.0
2024,PENNSYLVANIA,SCHUYLKILL,42107,REPUBLICAN,144523.0
2024,PENNSYLVANIA,SNYDER,42109,REPUBLICAN,39627.0
2024,PENNSYLVANIA,SOMERSET,42111,REPUBLICAN,72134.0
2024,PENNSYLVANIA,SULLIVAN,42113,REPUBLICAN,5927.0
2024,PENNSYLVANIA,SUSQUEHANNA,42115,REPUBLICAN,38100.0
2024,PENNSYLVANIA,TIOGA,42117,REPUBLICAN,40698.0
2024,PENNSYLVANIA,UNION,42119,REPUBLICAN,42159.0
2024,PENNSYLVANIA,VENANGO,42121,REPUBLICAN,49476.0
2024,PENNSYLVANIA,WARREN,42123,REPUBLICAN,37373.0
2024,PENNSYLVANIA,WASHINGTON,42125,REPUBLICAN,210434.0
2024,PENNSYLVANIA,WAYNE,42127,REPUBLICAN,51419.0
2024,PENNSYLVANIA,WESTMORELAND,42129,REPUBLICAN,350935.0
2024,PENNSYLVANIA,WYOMING,42131,REPUBLICAN,25771.0
2024,PENNSYLVANIA,YORK,42133,REPUBLICAN,471240.0
2024,RHODE ISLAND,BRISTOL,44001,DEMOCRAT,50145.0
2024,RHODE ISLAND,KENT,44003,DEMOCRAT,172450.0
2024,RHODE ISLAND,NEWPORT,44005,DEMOCRAT,83468.0
2024,RHODE ISLAND,PROVIDENCE,44007,DEMOCRAT,675912.0
2024,RHODE ISLAND,WASHINGTON,44009,DEMOCRAT,130333.0
2024,SOUTH CAROLINA,ABBEVILLE,45001,REPUBLICAN,24607.0
2024,SOUTH CAROLINA,AIKEN,45003,REPUBLICAN,179245.0
2024,SOUTH CAROLINA,ALLENDALE,45005,DEMOCRAT,7551.0
2024,SOUTH CAROLINA,ANDERSON,45007,REPUBLICAN,217183.0
2024,SOUTH CAROLINA,BAMBERG,45009,DEMOCRAT,12870.0
2024,SOUTH CAROLINA,BARNWELL,45011,REPUBLICAN,20495.0
2024,SOUTH CAROLINA,BEAUFORT,45013,REPUBLICAN,201775.0
2024,SOUTH CAROLINA,BERKELEY,45015,REPUBLICAN,264276.0
2024,SOUTH CAROLINA,CALHOUN,45017,REPUBLICAN,14249.0
2024,SOUTH CAROLINA,CHARLESTON,45019,DEMOCRAT,431001.0
2024,SOUTH CAROLINA,CHEROKEE,45021,REPUBLICAN,57770.0
2024,SOUTH CAROLINA,CHESTER,45023,REPUBLICAN,32323.0
2024,SOUTH CAROLINA,CHESTERFIELD,45025,REPUBLICAN,44488.0
2024,SOUTH CAROLINA,CLARENDON,45027,REPUBLICAN,31030.0
2024,SOUTH CAROLINA,COLLETON,45029,REPUBLICAN,39259.0
2024,SOUTH CAROLINA,DARLINGTON,45031,REPUBLICAN,62425.0
2024,SOUTH CAROLINA,DILLON,45033,REPUBLICAN,27577.0
2024,SOUTH CAROLINA,DORCHESTER,45035,REPUBLICAN,174663.0
2024,SOUTH CAROLINA,EDGEFIELD,45037,REPUBLICAN,29455.0
2024,SOUTH CAROLINA,FAIRFIELD,45039,DEMOCRAT,20369.0
2024,SOUTH CAROLINA,FLORENCE,45041,REPUBLICAN,138049.0
2024,SOUTH CAROLINA,GEORGETOWN,45043,REPUBLICAN,66035.0
2024,SOUTH CAROLINA,GREENVILLE,45045,REPUBLICAN,570745.0
2024,SOUTH CAROLINA,GREENWOOD,45047,REPUBLICAN,70041.0
2024,SOUTH CAROLINA,HAMPTON,45049,REPUBLICAN,18172.0
2024,SOUTH CAROLINA,HORRY,45051,REPUBLICAN,413391.0
2024,SOUTH CAROLINA,JASPER,45053,REPUBLICAN,35618.0
2024,SOUTH CAROLINA,KERSHAW,45055,REPUBLICAN,71698.0
2024,SOUTH CAROLINA,LANCASTER,45057,REPUBLICAN,111652.0
2024,SOUTH CAROLINA,LAURENS,45059,REPUBLICAN,70545.0
2024,SOUTH CAROLINA,LEE,45061,DEMOCRAT,15958.0
2024,SOUTH CAROLINA,LEXINGTON,45063,REPUBLICAN,313774.0
2024,SOUTH CAROLINA,MCCORMICK,45065,REPUBLICAN,9983.0
2024,SOUTH CAROLINA,MARION,45067,DEMOCRAT,28368.0
2024,SOUTH CAROLINA,MARLBORO,45069,DEMOCRAT,25498.0
2024,SOUTH CAROLINA,NEWBERRY,45071,REPUBLICAN,39203.0
2024,SOUTH CAROLINA,OCONEE,45073,REPUBLICAN,82475.0
2024,SOUTH CAROLINA,ORANGEBURG,45075,DEMOCRAT,83129.0
2024,SOUTH CAROLINA,PICKENS,45077,REPUBLICAN,138207.0
2024,SOUTH CAROLINA,RICHLAND,45079,DEMOCRAT,430651.0
2024,SOUTH CAROLINA,SALUDA,45081,REPUBLICAN,19452.0
2024,SOUTH CAROLINA,SPARTANBURG,45083,REPUBLICAN,369256.0
2024,SOUTH CAROLINA,SUMTER,45085,DEMOCRAT,104776.0
2024,SOUTH CAROLINA,UNION,45087,REPUBLICAN,26678.0
2024,SOUTH CAROLINA,WILLIAMSBURG,45089,DEMOCRAT,29865.0
2024,SOUTH CAROLINA,YORK,45091,REPUBLICAN,303001.0
2024,SOUTH DAKOTA,AURORA,46003,REPUBLICAN,2752.0
2024,SOUTH DAKOTA,BEADLE,46005,REPUBLICAN,19459.0
2024,SOUTH DAKOTA,BENNETT,46007,REPUBLICAN,3289.0
2024,SOUTH DAKOTA,BON HOMME,46009,REPUBLICAN,7071.0
2024,SOUTH DAKOTA,BROOKINGS,46011,REPUBLICAN,36359.0
2024,SOUTH DAKOTA,BROWN,46013,REPUBLICAN,37495.0
2024,SOUTH DAKOTA,BRULE,46015,REPUBLICAN,5261.0
2024,SOUTH DAKOTA,BUFFALO,46017,DEMOCRAT,1825.0
2024,SOUTH DAKOTA,BUTTE,46019,REPUBLICAN,10891.0
2024,SOUTH DAKOTA,CAMPBELL,46021,REPUBLICAN,1342.0
2024,SOUTH DAKOTA,CHARLES MIX,46023,REPUBLICAN,9343.0
2024,SOUTH DAKOTA,CLARK,46025,REPUBLICAN,3974.0
2024,SOUTH DAKOTA,CLAY,46027,DEMOCRAT,15245.0
2024,SOUTH DAKOTA,CODINGTON,46029,REPUBLICAN,29278.0
2024,SOUTH DAKOTA,CORSON,46031,REPUBLICAN,3747.0
2024,SOUTH DAKOTA,CUSTER,46033,REPUBLICAN,9330.0
2024,SOUTH DAKOTA,DAVISON,46035,REPUBLICAN,19907.0
2024,SOUTH DAKOTA,DAY,46037,REPUBLICAN,5408.0
2024,SOUTH DAKOTA,DEUEL,46039,REPUBLICAN,4335.0
2024,SOUTH DAKOTA,DEWEY,46041,DEMOCRAT,5322.0
2024,SOUTH DAKOTA,DOUGLAS,46043,REPUBLICAN,2849.0
2024,SOUTH DAKOTA,EDMUNDS,46045,REPUBLICAN,4027.0
2024,SOUTH DAKOTA,FALL RIVER,46047,REPUBLICAN,7359.0
2024,SOUTH DAKOTA,FAULK,46049,REPUBLICAN,2136.0
2024,SOUTH DAKOTA,GRANT,46051,REPUBLICAN,7618.0
2024,SOUTH DAKOTA,GREGORY,46053,REPUBLICAN,4110.0
2024,SOUTH DAKOTA,HAAKON,46055,REPUBLICAN,1834.0
2024,SOUTH DAKOTA,HAMLIN,46057,REPUBLICAN,6596.0
2024,SOUTH DAKOTA,HAND,46059,REPUBLICAN,3097.0
2024,SOUTH DAKOTA,HANSON,46061,REPUBLICAN,3477.0
2024,SOUTH DAKOTA,HARDING,46063,REPUBLICAN,1325.0
2024,SOUTH DAKOTA,HUGHES,46065,REPUBLICAN,17526.0
2024,SOUTH DAKOTA,HUTCHINSON,46067,REPUBLICAN,7416.0
2024,SOUTH DAKOTA,HYDE,46069,REPUBLICAN,1215.0
2024,SOUTH DAKOTA,JACKSON,46071,REPUBLICAN,2737.0
2024,SOUTH DAKOTA,JERAULD,46073,REPUBLICAN,1689.0
2024,SOUTH DAKOTA,JONES,46075,REPUBLICAN,874.0
2024,SOUTH DAKOTA,KINGSBURY,46077,REPUBLICAN,5261.0
2024,SOUTH DAKOTA,LAKE,46079,REPUBLICAN,11006.0
2024,SOUTH DAKOTA,LAWRENCE,46081,REPUBLICAN,28809.0
2024,SOUTH DAKOTA,LINCOLN,46083,REPUBLICAN,75244.0
2024,SOUTH DAKOTA,LYMAN,46085,REPUBLICAN,3721.0
2024,SOUTH DAKOTA,MCCOOK,46087,REPUBLICAN,5771.0
2024,SOUTH DAKOTA,MCPHERSON,46089,REPUBLICAN,2307.0
2024,SOUTH DAKOTA,MARSHALL,46091,REPUBLICAN,4395.0
2024,SOUTH DAKOTA,MEADE,46093,REPUBLICAN,30918.0
2024,SOUTH DAKOTA,MELLETTE,46095,REPUBLICAN,1834.0
2024,SOUTH DAKOTA,MINER,46097,REPUBLICAN,2303.0
2024,SOUTH DAKOTA,MINNEHAHA,46099,REPUBLICAN,208639.0
2024,SOUTH DAKOTA,MOODY,46101,REPUBLICAN,6529.0
2024,SOUTH DAKOTA,OGLALA LAKOTA,46102,DEMOCRAT,13360.0
2024,SOUTH DAKOTA,PENNINGTON,46103,REPUBLICAN,115979.0
2024,SOUTH DAKOTA,PERKINS,46105,REPUBLICAN,2832.0
2024,SOUTH DAKOTA,POTTER,46107,REPUBLICAN,2402.0
2024,SOUTH DAKOTA,ROBERTS,46109,REPUBLICAN,10283.0
2024,SOUTH DAKOTA,SANBORN,46111,REPUBLICAN,2392.0
2024,SOUTH DAKOTA,SPINK,46115,REPUBLICAN,6108.0
2024,SOUTH DAKOTA,STANLEY,46117,REPUBLICAN,3015.0
2024,SOUTH DAKOTA,SULLY,46119,REPUBLICAN,1468.0
2024,SOUTH DAKOTA,TODD,46121,DEMOCRAT,9172.0
2024,SOUTH DAKOTA,TRIPP,46123,REPUBLICAN,5717.0
2024,SOUTH DAKOTA,TURNER,46125,REPUBLICAN,9087.0
2024,SOUTH DAKOTA,UNION,46127,REPUBLICAN,17402.0
2024,SOUTH DAKOTA,WALWORTH,46129,REPUBLICAN,5270.0
2024,SOUTH DAKOTA,YANKTON,46135,REPUBLICAN,23509.0
2024,SOUTH DAKOTA,ZIEBACH,46137,DEMOCRAT,2418.0
2024,TENNESSEE,ANDERSON,47001,REPUBLICAN,81449.0
2024,TENNESSEE,BEDFORD,47003,REPUBLICAN,54228.0
2024,TENNESSEE,BENTON,47005,REPUBLICAN,16173.0
2024,TENNESSEE,BLEDSOE,47007,REPUBLICAN,15591.0
2024,TENNESSEE,BLOUNT,47009,REPUBLICAN,142211.0
2024,TENNESSEE,BRADLEY,47011,REPUBLICAN,113782.0
2024,TENNESSEE,CAMPBELL,47013,REPUBLICAN,40238.0
2024,TENNESSEE,CANNON,47015,REPUBLICAN,15142.0
2024,TENNESSEE,CARROLL,47017,REPUBLICAN,29107.0
2024,TENNESSEE,CARTER,47019,REPUBLICAN,57434.0
2024,TENNESSEE,CHEATHAM,47021,REPUBLICAN,42604.0
2024,TENNESSEE,CHESTER,47023,REPUBLICAN,17876.0
2024,TENNESSEE,CLAIBORNE,47025,REPUBLICAN,33070.0
2024,TENNESSEE,CLAY,47027,REPUBLICAN,7857.0
2024,TENNESSEE,COCKE,47029,REPUBLICAN,37596.0
2024,TENNESSEE,COFFEE,47031,REPUBLICAN,61285.0
2024,TENNESSEE,CROCKETT,47033,REPUBLICAN,13973.0
2024,TENNESSEE,CUMBERLAND,47035,REPUBLICAN,65618.0
2024,TENNESSEE,DAVIDSON,47037,DEMOCRAT,729505.0
2024,TENNESSEE,DECATUR,47039,REPUBLICAN,11800.0
2024,TENNESSEE,DEKALB,47041,REPUBLICAN,21747.0
2024,TENNESSEE,DICKSON,47043,REPUBLICAN,57641.0
2024,TENNESSEE,DYER,47045,REPUBLICAN,36403.0
2024,TENNESSEE,FAYETTE,47047,REPUBLICAN,44476.0
2024,TENNESSEE,FENTRESS,47049,REPUBLICAN,20129.0
2024,TENNESSEE,FRANKLIN,47051,REPUBLICAN,45137.0
2024,TENNESSEE,GIBSON,47053,REPUBLICAN,51422.0
2024,TENNESSEE,GILES,47055,REPUBLICAN,30971.0
2024,TENNESSEE,GRAINGER,47057,REPUBLICAN,25073.0
2024,TENNESSEE,GREENE,47059,REPUBLICAN,73398.0
2024,TENNESSEE,GRUNDY,47061,REPUBLICAN,14148.0
2024,TENNESSEE,HAMBLEN,47063,REPUBLICAN,67715.0
